MATLAB_DATE,TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,SOILEC5CM,SOILEC10CM,SOILEC20CM,SOILEC50CM,SOILKA5CM,SOILKA10CM,SOILKA20CM,SOILKA50CM,SOILPA5CM,SOILPA10CM,SOILPA20CM,SOILPA50CM,SOILVR5CM,SOILVR10CM,SOILVR20CM,SOILVR50CM,VWC5CM,VWC10CM,VWC20CM,VWC50CM
737276,2018-08-04 00:00:00,Gypsum,97.06,97.3,96.77,101.23,27.57,20.46,35.39,27.57,20.46,35.39,48.98,73.61,30,48.05,73.61,30,2.08,0,326.42,28.2,4.44,11.25,5.93,13.25,168.91,20.32,169.76,17.63,27.6,31.92,24.01,27.4,30.21,24.87,27.5,27.17,26.43,25.07,0.09484,0.0768,0.2009,0.08666,7.14,5.57,9.83,6.68,1.3875,1.3343,1.4978,1.3653,1.1209,1.0978,1.2506,1.1066,0.1289,0.0934,0.185,0.1188
737277,2018-08-05 00:00:00,Gypsum,96.92,97.13,96.74,101.08,26.87,19.98,33.64,26.94,19.98,33.64,54.97,84.94,37.74,53.91,84.94,37.74,1.72,1.02,217.21,18.77,3.85,10,5.14,12.03,172.32,21.11,173.22,18.31,26.77,29.36,24.84,26.87,28.38,25.57,27.03,26.89,26.5,25.25,0.09261,0.07186,0.20058,0.08596,7.1,5.47,9.85,6.68,1.3859,1.3293,1.4984,1.3651,1.1181,1.0915,1.2502,1.1058,0.1281,0.091,0.1854,0.1188
737278,2018-08-06 00:00:00,Gypsum,97.05,97.24,96.88,101.18,29.91,23.49,37,29.87,23.49,37,44.89,58.69,29.06,44.21,58.69,29.06,2.47,0,301.57,26.06,4.44,11.43,5.94,13.82,175.45,18.97,176.23,15.77,28.11,32.4,24.34,27.7,30.59,25.07,27.95,27.54,26.56,25.18,0.09372,0.07008,0.20113,0.08403,7.12,5.44,9.85,6.67,1.3867,1.3275,1.4985,1.3642,1.1195,1.0892,1.2509,1.1034,0.1285,0.0902,0.1854,0.1185
737279,2018-08-07 00:00:00,Gypsum,97.14,97.4,96.92,101.29,27.22,21.53,35.59,27.6,21.53,35.59,63.35,90.59,29.33,60.06,90.59,29.33,1.52,0,218.44,18.87,1.77,8.53,2.62,11.11,193.44,67.54,182.53,73.68,28.83,32.7,26.08,28.51,30.82,26.54,28.66,28.34,27.28,25.44,0.09464,0.06834,0.20518,0.08246,7.11,5.4,9.9,6.66,1.3866,1.3259,1.5004,1.3636,1.1207,1.087,1.2559,1.1014,0.1283,0.0894,0.1863,0.1184
737280,2018-08-08 00:00:00,Gypsum,97.18,97.4,96.96,101.37,24.39,18.72,31.68,24.58,18.72,31.68,73.61,95.75,39.16,70.98,95.75,39.16,0.96,7.37,296.83,25.65,1.13,10.41,1.81,12.07,342.53,78.03,0,78.92,28.24,32.34,24.99,28.11,30.56,25.88,27.94,27.82,27.26,25.69,0.09458,0.06844,0.20436,0.08108,7.04,5.36,9.88,6.66,1.3844,1.3241,1.4996,1.3634,1.1206,1.0871,1.2549,1.0997,0.1269,0.0883,0.1859,0.1184
737281,2018-08-09 00:00:00,Gypsum,97.13,97.37,96.92,101.34,24.75,17.19,34.85,25.05,17.19,34.85,71.7,99.09,27.44,70.1,99.09,27.44,1.15,0,276.4,23.88,1.02,6.74,1.55,8.47,182.19,57.94,179.17,61.73,27.8,32.74,24.03,27.66,30.76,25,27.5,27.34,26.83,25.64,0.0933,0.06609,0.20174,0.08002,7.04,5.37,9.84,6.65,1.3841,1.3241,1.4982,1.3627,1.119,1.0841,1.2516,1.0984,0.1269,0.0887,0.1851,0.1181
737282,2018-08-10 00:00:00,Gypsum,97.17,97.32,97,101.36,25.47,17.59,35.93,25.77,17.59,35.93,71.81,96.16,30,68.72,96.16,30,1.15,2.79,305.44,26.39,1.12,7.96,1.76,11.56,174.56,61.97,166.86,60.92,28.29,34.02,24.25,28.05,31.53,25.23,28.01,27.77,27.05,25.62,0.09381,0.0652,0.20307,0.07953,7.1,5.4,9.86,6.64,1.3862,1.325,1.4991,1.3622,1.1196,1.083,1.2533,1.0978,0.1282,0.0894,0.1856,0.1178
737283,2018-08-11 00:00:00,Gypsum,97.25,97.4,97.09,101.44,24.91,17.59,34.85,24.97,17.59,34.85,72.42,99.22,33.84,69.72,99.22,33.84,1.12,0,294.43,25.44,1.15,5.53,2.09,7.23,352.49,56.14,341.3,57.18,28.01,32.6,24.31,27.89,30.7,25.29,27.76,27.62,27.07,25.7,0.09355,0.06473,0.20294,0.07899,7.11,5.39,9.87,6.62,1.3864,1.3244,1.4994,1.3615,1.1193,1.0824,1.2531,1.0971,0.1283,0.0891,0.1858,0.1175
737284,2018-08-12 00:00:00,Gypsum,97.35,97.61,97.16,101.58,23.81,14.3,34.78,24.31,14.3,34.78,66.75,99.39,27.51,62.23,99.39,27.51,1.35,0,279.66,24.16,0.71,5.37,1.27,7.23,7.16,71.09,0.85,62.18,27.29,32.1,22.94,27.24,30.29,24.25,27.16,26.99,26.68,25.64,0.09168,0.06245,0.2007,0.07846,7.08,5.35,9.84,6.6,1.385,1.3223,1.4981,1.3606,1.1169,1.0795,1.2503,1.0965,0.1277,0.0881,0.1852,0.117
737285,2018-08-13 00:00:00,Gypsum,97.34,97.57,97.14,101.55,24.71,15.23,35.86,25.11,15.23,35.86,66.49,94.37,27.24,61.65,94.37,27.24,1.36,0,242.61,20.96,1.17,7.98,1.77,9.43,167.83,50.39,157.99,50.73,27.38,32.25,23.48,27.28,30.2,24.59,27.18,27.02,26.59,25.5,0.09123,0.06165,0.20027,0.07794,7.05,5.32,9.83,6.57,1.384,1.321,1.4976,1.3595,1.1163,1.0785,1.2498,1.0958,0.1271,0.0875,0.1849,0.1163
737286,2018-08-14 00:00:00,Gypsum,97.13,97.34,96.9,101.34,22.85,19.12,30.51,22.75,19.12,30.51,88.11,100,60.14,86.81,100,60.14,0.38,42.42,118.51,10.24,1.75,10.29,2.47,12.5,121.98,45.48,127.95,41.41,25.83,28.34,24.42,26.17,27.54,24.98,26.12,26.09,26.31,25.46,0.11998,0.12261,0.19886,0.08239,7.5,8.14,9.8,6.81,1.4026,1.4062,1.4966,1.3684,1.1531,1.1566,1.248,1.1014,0.1363,0.1378,0.1844,0.1216
737287,2018-08-15 00:00:00,Gypsum,96.74,96.95,96.54,100.94,23.36,20.59,33.18,22.93,20.59,33.18,86.99,99.83,58.17,86.11,99.83,58.17,0.42,4.06,179.54,15.51,1.41,5.76,1.98,7.12,197.51,76.51,198.89,77.89,25.8,28.42,24.05,25.78,27.52,24.48,25.62,25.61,25.45,25.08,0.35951,0.34769,0.19932,0.10394,14.89,18.77,9.81,7.55,1.6396,1.7299,1.4971,1.3983,1.4606,1.4452,1.2486,1.128,0.2735,0.3297,0.1846,0.138
737288,2018-08-16 00:00:00,Gypsum,96.88,97.08,96.71,101.08,23.48,19.33,31.85,23.3,19.33,31.85,82.78,100,54.66,81.56,100,54.66,0.57,0,186.36,16.1,1.53,5.92,2.48,7.51,327.12,46.92,329.68,43.67,25.85,28.06,24.58,25.94,27.34,25.01,25.84,25.83,25.63,24.92,0.35661,0.32195,0.20696,0.1037,15.34,17.31,9.93,7.37,1.6502,1.6955,1.5016,1.3922,1.4569,1.4121,1.2582,1.1277,0.281,0.3099,0.187,0.134
737289,2018-08-17 00:00:00,Gypsum,97.07,97.4,96.87,101.27,24.31,17.84,32.63,24.44,17.84,32.63,80.82,98.48,49.8,79.72,98.48,49.8,0.76,5.84,269.52,23.29,1,6.76,1.68,10.33,99.63,56.33,112.3,62.04,26.58,30.35,23.49,26.37,28.88,24.17,26.13,26.06,25.63,24.83,0.33895,0.3061,0.21004,0.10318,14.48,16.51,10.03,7.27,1.6283,1.6761,1.5049,1.3889,1.4341,1.3917,1.262,1.127,0.2676,0.2986,0.1889,0.1319
737290,2018-08-18 00:00:00,Gypsum,97.38,97.55,97.22,101.6,24.06,18.45,30.16,24.25,18.45,30.16,78.14,99.92,48.6,76.35,99.92,48.6,0.8,0.25,291.34,25.17,1.17,5.39,1.98,6.88,11.52,57.31,0,59.87,27.21,30.34,24.7,27.06,29.07,25.26,26.85,26.8,26.23,24.99,0.34471,0.31818,0.21469,0.10303,14.32,17.18,10.17,7.22,1.6252,1.6923,1.5094,1.3873,1.4415,1.4072,1.2679,1.1268,0.2651,0.3081,0.1915,0.1308
737291,2018-08-19 00:00:00,Gypsum,97.24,97.54,96.87,101.45,24.3,17.99,31.15,24.73,17.99,31.15,78.61,99.22,43.34,74.52,99.22,43.34,0.79,0,240.62,20.79,0.65,5.98,1.16,6.66,143.23,44.31,148.63,58.23,26.78,29.83,24.14,26.73,28.52,24.88,26.35,26.39,26.16,25.17,0.32579,0.29641,0.21449,0.1028,13.74,16.11,10.22,7.19,1.6088,1.666,1.511,1.3862,1.4172,1.3792,1.2676,1.1266,0.2554,0.2927,0.1927,0.1302
737292,2018-08-20 00:00:00,Gypsum,96.66,96.95,96.43,100.87,20.71,17.78,23.76,20.86,17.78,23.76,91.8,98.65,76.81,90.54,98.65,76.81,0.21,39.88,73.6,6.36,1.45,6.98,2.44,9.27,330.29,73.65,346.17,81.72,24.68,26.33,23.26,25.17,26.77,24.01,24.78,24.98,25.55,25.15,0.36225,0.3247,0.30618,0.10232,18.38,20.32,12.93,7.28,1.7134,1.7575,1.59,1.3888,1.4642,1.4157,1.3829,1.126,0.3188,0.3452,0.2384,0.132
737293,2018-08-21 00:00:00,Gypsum,96.95,97.4,96.59,101.22,20.37,17.64,25.67,20.2,17.64,25.67,81.22,97.78,57.92,80.84,97.78,57.92,0.49,1.02,158.26,13.67,3.44,8.88,5.28,11.58,304.26,22.43,306.76,20.41,23.16,24.44,22.3,23.61,24.32,23,23.3,23.49,24.18,24.55,0.3352,0.30282,0.42183,0.10759,18.98,20.53,18.66,7.55,1.7288,1.7638,1.7393,1.399,1.4293,1.3875,1.5284,1.1325,0.3324,0.3518,0.3283,0.138
737294,2018-08-22 00:00:00,Gypsum,97.69,98.02,97.35,101.98,20.41,15.36,27.62,20.16,15.36,27.62,80.7,97.2,53.47,80.87,97.2,53.47,0.53,0,230.53,19.92,1.7,6.29,2.76,8.41,330.49,32.07,332.25,27.68,23.77,26.88,21.32,23.84,25.8,22.1,23.56,23.59,23.76,23.94,0.31063,0.28387,0.40879,0.10841,17.52,19.18,18.9,7.59,1.6948,1.7336,1.7431,1.4006,1.3976,1.3631,1.512,1.1335,0.3129,0.3351,0.3315,0.1389
737295,2018-08-23 00:00:00,Gypsum,97.9,98.2,97.52,102.21,19.56,16.85,22.97,19.63,16.85,22.97,85.43,97.92,62.1,84.26,97.92,62.1,0.36,0,116.5,10.07,0.85,3.41,1.35,4.25,84.07,62.86,84.67,65.13,23.41,24.41,22.4,23.68,24.24,22.96,23.41,23.53,23.85,23.77,0.29548,0.27129,0.40033,0.10891,16.57,18.28,18.72,7.64,1.6719,1.7129,1.7385,1.4024,1.3781,1.3469,1.5013,1.1341,0.2994,0.3233,0.3291,0.14
737296,2018-08-24 00:00:00,Gypsum,96.96,97.58,96.41,101.21,22.06,18.52,26.54,22.21,18.52,26.54,89.12,97.37,74.23,88.21,97.37,74.23,0.32,12.7,104.99,9.07,2.98,8.53,4.16,9.96,135.32,20.84,136.99,18.96,23.04,24.49,21.91,23.21,24.13,22.45,22.98,23.07,23.34,23.52,0.33416,0.30637,0.41472,0.10888,19.7,21.46,19.66,7.68,1.7431,1.7826,1.7594,1.4037,1.428,1.392,1.5195,1.1341,0.3405,0.3618,0.341,0.1409
737297,2018-08-25 00:00:00,Gypsum,96.44,96.69,96.32,100.57,27.39,22.54,34.18,27.82,22.54,34.18,71.5,97.47,39.23,68.08,97.47,39.23,1.19,0,291.67,25.2,1.92,8.58,2.85,10.86,203.18,33.49,201.51,39.11,25.75,29.13,23.08,25.23,27.57,23.36,25.11,24.89,24.01,23.34,0.32674,0.30565,0.42208,0.10878,18.67,20.38,20.15,7.71,1.7213,1.7609,1.7703,1.4045,1.4184,1.3911,1.5288,1.1339,0.3283,0.35,0.3472,0.1414
737298,2018-08-26 00:00:00,Gypsum,96.81,97.01,96.61,100.96,27.22,21.73,32.96,27.55,21.73,32.96,71.98,94.1,49.53,69.11,94.1,49.53,1.12,0,292.26,25.25,2.52,9.76,3.75,11.98,171.35,26.77,172.4,23.86,26.69,29.62,24.36,26.3,28.14,24.69,25.96,25.82,25.09,23.82,0.31082,0.29267,0.41813,0.10993,16.86,18.8,19.72,7.76,1.6799,1.7258,1.7611,1.4064,1.3979,1.3744,1.5238,1.1354,0.3035,0.33,0.3419,0.1425
737299,2018-08-27 00:00:00,Gypsum,96.71,97.03,96.37,100.84,28.3,24.07,34.24,28.49,24.07,34.24,62.97,82.13,41.45,61.67,82.13,41.45,1.5,0,207.94,17.97,4.57,12.23,6.25,15.01,167.09,17.59,168.16,14.64,26.35,28.27,25.19,26.27,27.35,25.44,26.01,25.94,25.51,24.29,0.29487,0.28127,0.41079,0.11069,15.24,17.43,19.29,7.82,1.6408,1.6946,1.7514,1.4084,1.3773,1.3597,1.5145,1.1363,0.2793,0.3116,0.3364,0.1438
737300,2018-08-28 00:00:00,Gypsum,96.24,96.47,96.03,100.33,29.58,25.15,35.45,29.81,25.15,35.45,54.79,69.19,36.67,53.27,69.19,36.67,1.97,0,292.1,25.24,6.27,13.96,8.48,18.09,176.93,17.26,177.46,13.86,26.13,28.21,24.49,26.06,27.32,24.91,26.01,25.83,25.46,24.47,0.26935,0.26692,0.39868,0.11051,13.16,15.74,18.72,7.85,1.5872,1.6543,1.7382,1.4095,1.3445,1.3413,1.4992,1.1361,0.2455,0.287,0.329,0.1445
737301,2018-08-29 00:00:00,Gypsum,96.58,97.32,96.22,100.7,26.75,18.45,34.65,26.68,18.45,34.65,62.63,78.13,43.06,62.35,78.13,43.06,1.44,0,255.89,22.11,4.71,11.45,6.43,13.33,187.67,75.98,188.5,75.71,26.26,28.99,24.7,26.23,27.87,25.12,26.26,26.05,25.64,24.57,0.23258,0.25096,0.38756,0.11018,11.18,13.86,18.03,7.87,1.5312,1.6072,1.7224,1.4099,1.2973,1.3208,1.4852,1.1357,0.2106,0.2573,0.3199,0.1448
737302,2018-08-30 00:00:00,Gypsum,97.44,97.72,97.24,101.72,20.57,14.15,27.76,20.49,14.15,27.76,72.11,92.38,47.47,71.25,92.38,47.47,0.76,0,285.82,24.69,2.22,5.98,3.41,8.49,50.5,46.52,49.25,47.16,24.85,27.4,22.8,25.16,26.68,23.72,25.15,25.13,25.23,24.59,0.20328,0.22754,0.37075,0.10959,10.16,12.39,17.4,7.89,1.499,1.5674,1.7068,1.4105,1.2597,1.2907,1.464,1.135,0.1913,0.2325,0.3111,0.1453
737303,2018-08-31 00:00:00,Gypsum,97.08,97.48,96.74,101.3,23.41,20.19,29.04,23.41,20.19,29.04,83.88,98.62,66.41,82.92,98.62,66.41,0.5,4.57,201.48,17.41,3.26,11.76,4.48,15.37,131.72,24.02,133.58,22.6,25,27.19,23.67,25.1,26.39,24.18,24.94,24.94,24.92,24.41,0.19619,0.21952,0.36048,0.10858,9.82,11.69,17.01,7.9,1.4885,1.5481,1.6973,1.4105,1.2506,1.2804,1.4511,1.1337,0.1848,0.2201,0.3057,0.1454
737304,2018-09-01 00:00:00,Gypsum,96.51,96.85,96.19,100.64,29.33,22.95,37.34,29.32,22.95,37.34,59.68,86.41,33.03,58.66,86.41,33.03,1.86,0,276.76,23.91,5.18,12.39,6.78,14.43,171.1,17.21,172.11,14.43,25.74,28.1,23.89,25.59,27.09,24.29,25.39,25.29,24.94,24.29,0.19308,0.21553,0.35357,0.10789,9.65,11.32,16.65,7.89,1.483,1.5375,1.6884,1.4101,1.2466,1.2753,1.4424,1.1328,0.1814,0.2132,0.3005,0.1452
737305,2018-09-02 00:00:00,Gypsum,96.73,96.93,96.45,100.84,29.25,23.08,41.04,28.66,23.08,41.04,61.52,91.13,37.27,58.63,91.13,37.27,1.68,0,261.53,22.6,3.32,10.39,4.53,12.99,168.43,31.86,168.9,29.34,26.52,29.19,24.62,26.31,27.99,25,26.13,25.97,25.41,24.4,0.18655,0.20736,0.34406,0.10784,9.36,10.64,16.04,7.9,1.4738,1.5179,1.6736,1.4106,1.2383,1.2648,1.4304,1.1328,0.1758,0.2006,0.2916,0.1456
737306,2018-09-03 00:00:00,Gypsum,96.99,97.24,96.71,101.13,26.37,22.2,38.14,25.36,22.2,38.14,81.19,98.62,55.79,78.45,98.62,55.79,0.7,14.22,152.28,13.16,2.29,12.35,3.22,15.31,168.81,53.38,170.59,52.71,26.04,28.04,24.92,26.08,27.2,25.31,25.84,25.79,25.56,24.61,0.17865,0.20643,0.33352,0.10814,9.15,10.69,15.55,7.9,1.466,1.5174,1.6612,1.4106,1.2281,1.2637,1.4171,1.1332,0.1713,0.2002,0.2842,0.1455
737307,2018-09-04 00:00:00,Gypsum,97.24,97.42,97.05,101.44,24.28,20.18,34.7,23.55,20.18,34.7,87.89,100,60.86,86.1,100,60.86,0.44,56.13,202.2,17.47,1.77,8.08,2.49,10.04,130.34,51.39,131.7,52.31,25.29,27.32,23.44,25.27,26.65,23.93,25.01,24.88,24.9,24.57,0.37946,0.34923,0.44735,0.2566,21.49,23.77,22.6,16.33,1.7818,1.832,1.82,1.6537,1.4864,1.4472,1.5607,1.3172,0.3602,0.3871,0.3737,0.2923
737308,2018-09-05 00:00:00,Gypsum,97.09,97.3,96.95,101.29,23.19,21.46,30.57,23.11,21.46,30.57,92.31,99.7,72.2,91.97,99.7,72.2,0.23,22.35,101.82,8.8,2.86,8.13,3.84,10.74,154.41,36.25,155.45,34.19,24.97,25.88,24.1,25.13,25.7,24.5,24.82,24.86,24.94,24.49,0.39414,0.36507,0.44518,0.2937,23.82,24.94,25.4,18.68,1.8317,1.8561,1.875,1.7141,1.5053,1.4677,1.558,1.3632,0.3882,0.3995,0.4041,0.3278
737309,2018-09-06 00:00:00,Gypsum,97.44,97.84,97.17,101.67,23.04,20.86,28.56,22.95,20.86,28.56,91.39,98.82,71.6,91.93,98.82,71.6,0.25,1.27,102.21,8.83,1.81,6.33,2.72,9.27,72.13,73.27,72.14,78.03,24.81,25.65,24.06,24.96,25.34,24.53,24.84,24.82,24.77,24.36,0.35335,0.3308,0.39561,0.2834,21.23,22.61,22.91,18.07,1.7774,1.8086,1.824,1.7004,1.4527,1.4235,1.4954,1.3504,0.3601,0.3758,0.379,0.3204
737310,2018-09-07 00:00:00,Gypsum,97.78,97.99,97.64,102.07,20.33,18.83,21.73,20.23,18.83,21.73,94,99.38,85.33,95.06,99.38,85.33,0.15,0.76,62.46,5.4,2.02,6.06,3.04,7.62,27.75,20.61,24.33,17.38,23.38,24.08,23.04,23.82,24.54,23.44,23.89,23.95,24.36,24.22,0.33734,0.31663,0.38146,0.27694,20.37,21.82,22.09,17.55,1.7585,1.7916,1.8066,1.6882,1.432,1.4052,1.4775,1.3424,0.3499,0.367,0.37,0.3133
737311,2018-09-08 00:00:00,Gypsum,97.58,97.76,97.42,101.85,20.19,18.18,22.54,20.07,18.18,22.54,94.93,99.91,85.74,95.98,99.91,85.74,0.13,2.29,56.94,4.92,2.02,6,3.05,7.02,27.71,19.77,24.19,16.5,22.79,23.06,22.23,23.18,23.47,22.8,23.28,23.33,23.74,23.9,0.33043,0.31034,0.37169,0.27249,20.39,21.87,21.75,17.28,1.7583,1.7923,1.7991,1.6818,1.4231,1.3971,1.4652,1.3368,0.3501,0.3675,0.3662,0.3096
737312,2018-09-09 00:00:00,Gypsum,97.39,97.56,97.22,101.7,18.22,15.43,21.53,18.2,15.43,21.53,91.86,98.04,78.19,92.38,98.04,78.19,0.18,0,76.97,6.65,1.88,5.82,2.92,7.08,35.49,28.5,34.72,26.46,21.76,22.34,21.17,22.26,22.81,21.88,22.39,22.48,23.12,23.53,0.31865,0.29998,0.36382,0.26859,19.82,21.27,21.51,17.1,1.7456,1.7791,1.7935,1.6773,1.408,1.3838,1.4553,1.332,0.3432,0.3606,0.3634,0.307
737313,2018-09-10 00:00:00,Gypsum,97.25,97.43,96.98,101.56,17.68,12.09,25.77,17.99,12.09,25.77,82.11,100,46.19,80.05,100,46.19,0.46,0.25,250.86,21.67,0.82,4.1,1.29,4.84,111.42,62.18,80.85,74.84,21.41,23.56,19.53,21.76,23.16,20.45,21.55,21.68,22.32,23.05,0.30217,0.28421,0.35056,0.26412,19.02,20.45,21.04,16.92,1.727,1.7609,1.783,1.6727,1.3867,1.3635,1.4386,1.3264,0.333,0.3509,0.358,0.3044
737314,2018-09-11 00:00:00,Gypsum,97.22,97.41,97.05,101.53,18.06,11.15,25.06,18.29,11.15,25.06,82.39,99.76,58.73,81.26,99.76,58.73,0.44,0,271.3,23.44,1.64,7.76,2.33,8.47,158.51,26.85,161.76,23.58,21.26,23.56,19.1,21.55,22.98,20.07,21.22,21.34,21.91,22.61,0.2907,0.27293,0.34169,0.25988,18.15,19.5,20.6,16.72,1.7069,1.7397,1.7731,1.6677,1.372,1.349,1.4274,1.3212,0.3214,0.3391,0.3527,0.3015
737315,2018-09-12 00:00:00,Gypsum,97.2,97.4,96.99,101.49,19.92,11.82,27.55,20.26,11.82,27.55,78.56,99.9,49.82,77.2,99.9,49.82,0.64,0,255.4,22.07,2.4,8.23,3.35,10.15,161.65,21.82,160,18.63,21.31,23.52,19.28,21.51,22.92,20.1,21.24,21.3,21.7,22.28,0.28379,0.26567,0.33537,0.25598,17.32,18.52,20.21,16.53,1.6878,1.7177,1.7646,1.6631,1.3631,1.3397,1.4194,1.3163,0.3101,0.3264,0.348,0.2988
737316,2018-09-13 00:00:00,Gypsum,97.19,97.38,96.98,101.45,21.06,14.76,27.22,21.24,14.76,27.22,81.06,96.86,57.65,79.8,96.86,57.65,0.54,0,242.1,20.92,2.96,9.06,4.1,10.84,150.94,16.73,151.7,14.2,22.03,23.92,20.28,22.08,23.31,20.85,21.83,21.84,21.89,22.09,0.28208,0.2625,0.3332,0.25321,16.63,17.6,19.91,16.36,1.6718,1.6969,1.7579,1.6588,1.3609,1.3356,1.4167,1.3129,0.3002,0.314,0.3443,0.2963
737317,2018-09-14 00:00:00,Gypsum,97.12,97.26,96.95,101.33,23.46,19.65,28.97,23.58,19.65,28.97,81.65,96.14,60.33,81.08,96.14,60.33,0.59,0,201,17.37,3.87,10.56,5.19,13.97,161.09,18.37,161.78,15.97,22.86,24.43,21.72,22.81,23.85,22,22.62,22.57,22.33,22.11,0.28189,0.26165,0.33393,0.25146,16,16.85,19.66,16.23,1.6573,1.6797,1.7526,1.6555,1.3606,1.3345,1.4176,1.3107,0.2909,0.3035,0.3411,0.2944
737318,2018-09-15 00:00:00,Gypsum,97.24,97.4,97.11,101.44,25.36,21.19,31.96,25.5,21.19,31.96,74.99,93.16,50.22,74.1,93.16,50.22,0.93,0,248.01,21.43,3.17,9.27,4.29,10.76,167.42,18.26,166.92,16.07,23.6,25.5,22.2,23.46,24.66,22.47,23.31,23.21,22.78,22.26,0.27971,0.25853,0.33398,0.25127,15.36,16.03,19.38,16.1,1.6422,1.6604,1.7467,1.6525,1.3579,1.3305,1.4177,1.3105,0.2814,0.2915,0.3376,0.2925
737319,2018-09-16 00:00:00,Gypsum,97.42,97.65,97.21,101.61,25.52,17.71,33.91,25.55,17.71,33.91,71.42,98.02,36.46,70.66,98.02,36.46,1.13,0,239.53,20.7,1.8,7.51,2.43,8.88,152.63,31.45,152.34,32.35,23.88,26.01,22.03,23.78,25.13,22.53,23.61,23.52,23.13,22.47,0.27328,0.2525,0.33264,0.25087,14.65,15.11,19.08,15.97,1.6246,1.638,1.74,1.6495,1.3496,1.3228,1.416,1.31,0.2703,0.2775,0.3337,0.2906
737320,2018-09-17 00:00:00,Gypsum,97.16,97.4,96.88,101.35,25.74,18.8,41.44,25.31,18.8,41.44,71.68,100,39.76,70.39,100,39.76,1.12,0,222.25,19.2,1.72,6.7,2.37,8.23,154.03,29.09,156.81,22.57,23.79,25.59,22.08,23.77,24.91,22.62,23.56,23.5,23.26,22.65,0.26423,0.24465,0.32988,0.25024,13.95,14.21,18.75,15.84,1.6065,1.6153,1.7326,1.6463,1.3379,1.3127,1.4125,1.3092,0.259,0.2632,0.3294,0.2886
737321,2018-09-18 00:00:00,Gypsum,96.92,97.1,96.71,101.08,27.13,21.53,34.65,26.85,21.53,34.65,69.66,93.22,42.39,68.94,93.22,42.39,1.24,0,223.57,19.32,2.41,8.62,3.22,9.74,159.19,19.36,160.23,16.85,24.48,26.34,22.99,24.32,25.54,23.28,24.18,24.05,23.55,22.78,0.25857,0.24015,0.32832,0.24928,13.31,13.34,18.42,15.7,1.5898,1.5932,1.7254,1.643,1.3307,1.3069,1.4106,1.308,0.2483,0.2489,0.3251,0.2866
737322,2018-09-19 00:00:00,Gypsum,96.79,97,96.51,100.93,28.15,22.81,34.98,27.89,22.81,34.98,66.03,86.55,40.24,64.39,86.55,40.24,1.44,0,251.31,21.71,2.79,8.11,3.81,10.56,170.09,22.81,170.57,21.09,24.92,26.69,23.59,24.78,25.9,23.85,24.63,24.5,23.96,23,0.25034,0.23103,0.3273,0.24894,12.62,12.4,18.05,15.56,1.5716,1.5681,1.7172,1.6397,1.3201,1.2952,1.4093,1.3076,0.2366,0.2327,0.3202,0.2845
737323,2018-09-20 00:00:00,Gypsum,96.65,96.87,96.38,100.77,28.84,23.22,36.13,28.1,23.22,36.13,60.79,90.05,36.8,58.92,90.05,36.8,1.7,0,248.69,21.49,3.73,10.17,4.94,12.19,168.14,19.41,169.37,17.08,24.78,26.25,23.67,24.76,25.66,23.97,24.57,24.49,24.11,23.22,0.2372,0.21807,0.32328,0.24846,11.87,11.44,17.62,15.42,1.5502,1.5411,1.7072,1.6362,1.3032,1.2786,1.4042,1.307,0.2232,0.2155,0.3142,0.2822
737324,2018-09-21 00:00:00,Gypsum,96.55,97.05,94.46,100.68,NaN,NaN,NaN,26.88,NaN,NaN,64.39,100,NaN,62.88,100,NaN,NaN,16.51,247.01,21.34,4.8,12.43,6.3,14.92,184.64,39.44,184.93,38.1,24.44,26.26,23.18,24.52,25.51,23.81,24.23,24.15,24.03,23.32,0.22352,0.20901,0.31704,0.24743,11.46,10.98,17.22,15.27,1.5375,1.5268,1.6976,1.6326,1.2857,1.267,1.3964,1.3057,0.2158,0.2065,0.3086,0.28
737325,2018-09-22 00:00:00,Gypsum,97.74,98.18,96.87,102.05,17.26,9.95,20.73,17.34,9.95,20.73,79.06,100,49.87,75.36,100,49.87,0.43,0.25,118.43,10.23,2,8.78,3.29,12.09,10.52,45.38,15.67,46.69,21.54,23.18,18.95,22.32,23.87,20.41,22.14,22.53,23.22,23.27,0.36232,0.34096,0.30951,0.24565,17.87,18.37,17.06,15.18,1.7073,1.7206,1.6934,1.6302,1.4642,1.4366,1.3869,1.3035,0.3176,0.3244,0.3064,0.2786
